k,layout,arm,seed,test,unit,property,pair,stage,rawP,adjP,bhFamily,bhM,direction,gatePassed,forensic,contributed,stat,nullRef,B
0.8,row-grouped,free,4,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.0170000,0.0170000,,,,1,1,1,4,1.2,999
0.8,row-grouped,free,5,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.0480000,0.0720000,Stage1,3,similar,1,1,1,0.00309920,0.0696293,999
0.8,row-grouped,free,5,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.0140000,0.0420000,Stage1,3,similar,1,1,1,0.00110726,0.103158,999
0.8,row-grouped,free,5,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.238000,0.238000,Stage1,3,similar,0,1,0,0.0500000,0.0791667,999
0.8,row-grouped,free,5,CCC,P4,Residual SD,CondA vs CondB,2,0.794000,0.956000,Stage2,3,similar,0,1,0,0.0185474,0.0245328,999
0.8,row-grouped,free,5,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.00800000,0.0240000,Stage2,3,similar,1,1,1,0.000166036,0.0391342,999
0.8,row-grouped,free,5,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.956000,0.956000,Stage2,3,similar,0,1,0,0.222134,0.239589,999
0.8,row-grouped,free,5,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.750000,0.750000,Stage3,1,similar,0,1,0,0.0357200,0.0489993,999
0.8,row-grouped,free,5,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.0210000,0.0210000,,,,1,1,1,4,1.2,999
0.8,row-grouped,free,6,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.174000,0.522000,Stage1,3,similar,1,1,1,0.00747363,0.0551443,999
0.8,row-grouped,free,6,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.514000,0.584000,Stage1,3,similar,1,1,1,0.0387803,0.0822448,999
0.8,row-grouped,free,6,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.584000,0.584000,Stage1,3,similar,0,1,0,0.0625000,0.0777778,999
0.8,row-grouped,free,6,CCC,P4,Residual SD,CondA vs CondB,2,0.964000,0.964000,Stage2,3,different,0,1,0,0.0242432,0.0233362,999
0.8,row-grouped,free,6,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.214000,0.642000,Stage2,3,similar,1,1,1,0.00782219,0.0387154,999
0.8,row-grouped,free,6,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.506000,0.759000,Stage2,3,similar,1,1,1,0.0652830,0.135333,999
0.8,row-grouped,free,6,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.548000,0.548000,Stage3,1,similar,0,1,0,0.0250807,0.0479193,999
0.8,row-grouped,free,6,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.750000,0.750000,,,,1,1,1,1,1.2,999
0.8,row-grouped,free,7,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.460000,0.460000,Stage1,3,similar,1,1,1,0.0340593,0.0751161,999
0.8,row-grouped,free,7,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.126000,0.213000,Stage1,3,similar,1,1,1,0.00936443,0.0832082,999
0.8,row-grouped,free,7,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.142000,0.213000,Stage1,3,similar,0,1,0,0.0430556,0.0763889,999
0.8,row-grouped,free,7,CCC,P4,Residual SD,CondA vs CondB,2,0.634000,0.634000,Stage2,3,similar,0,1,0,0.0155533,0.0267245,999
0.8,row-grouped,free,7,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.342000,0.634000,Stage2,3,similar,1,1,1,0.0119597,0.0390069,999
0.8,row-grouped,free,7,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.464000,0.634000,Stage2,3,different,0,1,0,0.280338,0.154701,999
0.8,row-grouped,free,7,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.858000,0.858000,Stage3,1,similar,0,1,0,0.0524916,0.0637077,999
0.8,row-grouped,free,7,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.364000,0.364000,,,,1,1,1,2,1.2,999
0.8,row-grouped,free,8,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.450000,0.450000,Stage1,3,similar,1,1,1,0.0234137,0.0516266,999
0.8,row-grouped,free,8,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.194000,0.318000,Stage1,3,similar,1,1,1,0.0166494,0.0897474,999
0.8,row-grouped,free,8,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.212000,0.318000,Stage1,3,similar,0,1,0,0.0486111,0.0805556,999
0.8,row-grouped,free,8,CCC,P4,Residual SD,CondA vs CondB,2,0.916000,0.916000,Stage2,3,similar,0,1,0,0.0247410,0.0266898,999
0.8,row-grouped,free,8,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.266000,0.546000,Stage2,3,different,1,1,1,0.0916459,0.0404654,999
0.8,row-grouped,free,8,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.364000,0.546000,Stage2,3,different,0,1,0,0.403166,0.200082,999
0.8,row-grouped,free,8,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.488000,0.488000,Stage3,1,similar,1,1,1,0.0231621,0.0485322,999
0.8,row-grouped,free,8,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.0160000,0.0160000,,,,1,1,1,4,1.2,999
0.8,row-grouped,free,9,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.370000,0.370000,Stage1,3,similar,1,1,1,0.0170100,0.0512328,999
0.8,row-grouped,free,9,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.312000,0.370000,Stage1,3,similar,1,1,1,0.0316983,0.116299,999
0.8,row-grouped,free,9,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.134000,0.370000,Stage1,3,similar,0,1,0,0.0444444,0.0791667,999
0.8,row-grouped,free,9,CCC,P4,Residual SD,CondA vs CondB,2,0.492000,0.954000,Stage2,3,similar,1,1,1,0.0113645,0.0251965,999
0.8,row-grouped,free,9,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.686000,0.954000,Stage2,3,different,1,1,1,0.0579868,0.0381904,999
0.8,row-grouped,free,9,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.954000,0.954000,Stage2,3,different,0,1,0,0.170227,0.160470,999
0.8,row-grouped,free,9,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.442000,0.442000,Stage3,1,similar,1,1,1,0.0221695,0.0521523,999
0.8,row-grouped,free,9,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.0190000,0.0190000,,,,1,1,1,4,1.2,999
0.8,row-grouped,free,10,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.0400000,0.0600000,Stage1,3,similar,1,1,1,0.00199925,0.0518815,999
0.8,row-grouped,free,10,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.0800000,0.0800000,Stage1,3,similar,1,1,1,0.00807625,0.0940500,999
0.8,row-grouped,free,10,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0240000,0.0600000,Stage1,3,similar,1,1,1,0.0319444,0.0763889,999
0.8,row-grouped,free,10,CCC,P4,Residual SD,CondA vs CondB,2,0.0760000,0.114000,Stage2,3,different,0,1,0,0.0768536,0.0245325,999
0.8,row-grouped,free,10,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.376000,0.376000,Stage2,3,different,1,1,1,0.0778237,0.0402773,999
0.8,row-grouped,free,10,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.0280000,0.0840000,Stage2,3,similar,1,1,1,0.00249924,0.143809,999
0.8,row-grouped,free,10,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.620000,0.620000,Stage3,1,similar,0,1,0,0.0282947,0.0461086,999
0.8,row-grouped,free,10,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.0950000,0.0950000,,,,1,1,1,3,1.2,999
0.8,row-grouped,free,11,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.918000,0.918000,Stage1,3,similar,0,1,0,0.0673924,0.0726210,999
0.8,row-grouped,free,11,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.294000,0.441000,Stage1,3,similar,1,1,1,0.0266613,0.101033,999
0.8,row-grouped,free,11,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0620000,0.186000,Stage1,3,similar,1,1,1,0.0375000,0.0777778,999
0.8,row-grouped,free,11,CCC,P4,Residual SD,CondA vs CondB,2,0.792000,0.882000,Stage2,3,different,0,1,0,0.0336503,0.0270561,999
0.8,row-grouped,free,11,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.882000,0.882000,Stage2,3,similar,0,1,0,0.0302775,0.0368087,999
0.8,row-grouped,free,11,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.0860000,0.258000,Stage2,3,different,0,1,0,0.418622,0.133998,999
0.8,row-grouped,free,11,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.0980000,0.0980000,Stage3,1,similar,1,1,1,0.00412222,0.0528854,999
0.8,row-grouped,free,11,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.100000,0.100000,,,,1,1,1,3,1.2,999
0.8,row-grouped,free,12,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.434000,0.651000,Stage1,3,similar,1,1,1,0.0366264,0.0875382,999
0.8,row-grouped,free,12,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.688000,0.688000,Stage1,3,similar,0,1,0,0.0677596,0.101421,999
0.8,row-grouped,free,12,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.210000,0.630000,Stage1,3,similar,0,1,0,0.0500000,0.0791667,999
0.8,row-grouped,free,12,CCC,P4,Residual SD,CondA vs CondB,2,0.298000,0.894000,Stage2,3,similar,1,1,1,0.00781278,0.0277597,999
0.8,row-grouped,free,12,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.962000,0.998000,Stage2,3,similar,0,1,0,0.0397908,0.0417517,999
0.8,row-grouped,free,12,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.998000,0.998000,Stage2,3,similar,0,1,0,0.171426,0.171973,999
0.8,row-grouped,free,12,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.546000,0.546000,Stage3,1,different,0,1,0,0.0848020,0.0485196,999
0.8,row-grouped,free,12,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.126000,0.126000,,,,1,1,1,3,1.2,999
0.8,row-grouped,free,13,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.108000,0.324000,Stage1,3,similar,1,1,1,0.00657473,0.0624840,999
0.8,row-grouped,free,13,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.706000,0.706000,Stage1,3,similar,0,1,0,0.0633121,0.0947863,999
0.8,row-grouped,free,13,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.540000,0.706000,Stage1,3,similar,0,1,0,0.0597222,0.0763889,999
0.8,row-grouped,free,13,CCC,P4,Residual SD,CondA vs CondB,2,0.668000,0.756000,Stage2,3,different,0,1,0,0.0387279,0.0266869,999
0.8,row-grouped,free,13,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.756000,0.756000,Stage2,3,different,0,1,0,0.0494109,0.0373045,999
0.8,row-grouped,free,13,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.668000,0.756000,Stage2,3,different,0,1,0,0.183070,0.125071,999
0.8,row-grouped,free,13,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.516000,0.516000,Stage3,1,similar,1,1,1,0.0332469,0.0690300,999
0.8,row-grouped,free,13,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.0990000,0.0990000,,,,1,1,1,3,1.2,999
0.8,row-grouped,free,14,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.634000,0.634000,Stage1,3,similar,0,1,0,0.0395655,0.0640135,999
0.8,row-grouped,free,14,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.172000,0.258000,Stage1,3,similar,1,1,1,0.0133997,0.0922522,999
0.8,row-grouped,free,14,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.132000,0.258000,Stage1,3,similar,0,1,0,0.0444444,0.0819444,999
0.8,row-grouped,free,14,CCC,P4,Residual SD,CondA vs CondB,2,0.270000,0.405000,Stage2,3,similar,1,1,1,0.00742164,0.0288844,999
0.8,row-grouped,free,14,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.0520000,0.156000,Stage2,3,similar,1,1,1,0.00176820,0.0373873,999
0.8,row-grouped,free,14,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.992000,0.992000,Stage2,3,similar,0,1,0,0.137762,0.138234,999
0.8,row-grouped,free,14,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.756000,0.756000,Stage3,1,different,0,1,0,0.0702452,0.0514284,999
0.8,row-grouped,free,14,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.0950000,0.0950000,,,,1,1,1,3,1.2,999
0.8,row-grouped,free,15,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.210000,0.630000,Stage1,3,similar,1,1,1,0.0108464,0.0531487,999
0.8,row-grouped,free,15,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.786000,0.786000,Stage1,3,similar,0,1,0,0.0620338,0.0804270,999
0.8,row-grouped,free,15,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.442000,0.663000,Stage1,3,similar,0,1,0,0.0569444,0.0791667,999
0.8,row-grouped,free,15,CCC,P4,Residual SD,CondA vs CondB,2,0.468000,0.538000,Stage2,3,different,0,1,0,0.0444346,0.0244227,999
0.8,row-grouped,free,15,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.538000,0.538000,Stage2,3,similar,0,1,0,0.0219217,0.0419659,999
0.8,row-grouped,free,15,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.430000,0.538000,Stage2,3,different,0,1,0,0.277904,0.145783,999
0.8,row-grouped,free,15,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.106000,0.106000,Stage3,1,similar,1,1,1,0.00525608,0.0510834,999
0.8,row-grouped,free,15,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.0210000,0.0210000,,,,1,1,1,4,1.2,999
0.8,row-grouped,free,16,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.382000,0.486000,Stage1,3,similar,1,1,1,0.0269404,0.0803576,999
0.8,row-grouped,free,16,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.442000,0.486000,Stage1,3,similar,1,1,1,0.0343323,0.0872188,999
0.8,row-grouped,free,16,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.486000,0.486000,Stage1,3,similar,0,1,0,0.0569444,0.0763889,999
0.8,row-grouped,free,16,CCC,P4,Residual SD,CondA vs CondB,2,0.564000,0.842000,Stage2,3,different,0,1,0,0.0455256,0.0273269,999
0.8,row-grouped,free,16,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.842000,0.842000,Stage2,3,similar,0,1,0,0.0329553,0.0390832,999
0.8,row-grouped,free,16,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.132000,0.396000,Stage2,3,similar,1,1,1,0.0203286,0.155875,999
0.8,row-grouped,free,16,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.940000,0.940000,Stage3,1,different,0,1,0,0.0567105,0.0532294,999
0.8,row-grouped,free,16,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.0100000,0.0100000,,,,1,1,1,4,1.2,999
0.8,row-grouped,free,17,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.0420000,0.126000,Stage1,3,similar,1,1,1,0.00213773,0.0608908,999
0.8,row-grouped,free,17,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.464000,0.464000,Stage1,3,similar,1,1,1,0.0444070,0.102310,999
0.8,row-grouped,free,17,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.164000,0.246000,Stage1,3,similar,0,1,0,0.0472222,0.0777778,999
0.8,row-grouped,free,17,CCC,P4,Residual SD,CondA vs CondB,2,0.248000,0.744000,Stage2,3,similar,1,1,1,0.00552861,0.0263850,999
0.8,row-grouped,free,17,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.602000,0.770000,Stage2,3,different,1,1,1,0.0635976,0.0407496,999
0.8,row-grouped,free,17,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.770000,0.770000,Stage2,3,different,0,1,0,0.170755,0.137817,999
0.8,row-grouped,free,17,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.440000,0.440000,Stage3,1,different,0,1,0,0.0819034,0.0438024,999
0.8,row-grouped,free,17,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.0850000,0.0850000,,,,1,1,1,3,1.2,999
0.8,row-grouped,free,18,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.694000,0.694000,Stage1,3,similar,0,1,0,0.0353902,0.0535253,999
0.8,row-grouped,free,18,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.134000,0.264000,Stage1,3,similar,1,1,1,0.00843906,0.0739286,999
0.8,row-grouped,free,18,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.176000,0.264000,Stage1,3,similar,0,1,0,0.0472222,0.0791667,999
0.8,row-grouped,free,18,CCC,P4,Residual SD,CondA vs CondB,2,0.490000,0.630000,Stage2,3,similar,1,1,1,0.0119925,0.0273139,999
0.8,row-grouped,free,18,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.592000,0.630000,Stage2,3,different,1,1,1,0.0609748,0.0375676,999
0.8,row-grouped,free,18,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.630000,0.630000,Stage2,3,different,0,1,0,0.186449,0.121952,999
0.8,row-grouped,free,18,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.500000,0.500000,Stage3,1,different,0,1,0,0.0820612,0.0458902,999
0.8,row-grouped,free,18,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.00300000,0.00300000,,,,1,1,1,5,1.2,999
0.8,row-grouped,free,19,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.106000,0.279000,Stage1,3,similar,1,1,1,0.00507870,0.0646926,999
0.8,row-grouped,free,19,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.626000,0.626000,Stage1,3,similar,0,1,0,0.0551153,0.0903062,999
0.8,row-grouped,free,19,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.186000,0.279000,Stage1,3,similar,0,1,0,0.0472222,0.0791667,999
0.8,row-grouped,free,19,CCC,P4,Residual SD,CondA vs CondB,2,0.994000,0.994000,Stage2,3,similar,0,1,0,0.0268557,0.0270541,999
0.8,row-grouped,free,19,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.992000,0.994000,Stage2,3,different,0,1,0,0.0410228,0.0407917,999
0.8,row-grouped,free,19,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.272000,0.816000,Stage2,3,similar,1,1,1,0.0644403,0.245809,999
0.8,row-grouped,free,19,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.270000,0.270000,Stage3,1,similar,1,1,1,0.0114870,0.0488630,999
0.8,row-grouped,free,19,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.0950000,0.0950000,,,,1,1,1,3,1.2,999
0.8,row-grouped,paired,0,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.724000,0.724000,Stage1,3,different,0,0,0,0.0215929,0.0162360,999
0.8,row-grouped,paired,0,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.614000,0.724000,Stage1,3,similar,0,1,0,0.0201970,0.0323154,999
0.8,row-grouped,paired,0,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0140000,0.0420000,Stage1,3,different,0,0,0,0.0472222,0.0291667,999
0.8,row-grouped,paired,0,CCC,P4,Residual SD,CondA vs CondB,2,0.376000,0.828000,Stage2,3,similar,1,1,1,0.00734432,0.0228493,999
0.8,row-grouped,paired,0,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.718000,0.828000,Stage2,3,different,0,1,0,0.0455159,0.0343014,999
0.8,row-grouped,paired,0,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.828000,0.828000,Stage2,3,similar,0,1,0,0.133139,0.162527,999
0.8,row-grouped,paired,0,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.830000,0.830000,Stage3,1,different,0,1,0,0.0560139,0.0463107,999
0.8,row-grouped,paired,0,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.796000,0.796000,,,,1,1,1,4,1.2,999
0.8,row-grouped,paired,1,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.204000,0.306000,Stage1,3,different,0,0,0,0.0672305,0.0261663,999
0.8,row-grouped,paired,1,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.608000,0.608000,Stage1,3,similar,0,1,0,0.0158760,0.0261105,999
0.8,row-grouped,paired,1,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.110000,0.306000,Stage1,3,different,0,0,0,0.0416667,0.0305556,999
0.8,row-grouped,paired,1,CCC,P4,Residual SD,CondA vs CondB,2,0.128000,0.384000,Stage2,3,similar,1,1,1,0.00345212,0.0240661,999
0.8,row-grouped,paired,1,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.806000,0.806000,Stage2,3,similar,0,1,0,0.0249609,0.0317391,999
0.8,row-grouped,paired,1,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.462000,0.693000,Stage2,3,similar,1,1,1,0.0614981,0.144679,999
0.8,row-grouped,paired,1,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.556000,0.556000,Stage3,1,similar,0,1,0,0.0295321,0.0526534,999
0.8,row-grouped,paired,1,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.134000,0.134000,,,,1,1,1,4,1.2,999
0.8,row-grouped,paired,2,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.124000,0.363000,Stage1,3,different,0,0,0,0.0698028,0.0228963,999
0.8,row-grouped,paired,2,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.646000,0.646000,Stage1,3,different,0,0,0,0.0445053,0.0301221,999
0.8,row-grouped,paired,2,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.242000,0.363000,Stage1,3,different,0,0,0,0.0361111,0.0291667,999
0.8,row-grouped,paired,2,CCC,P4,Residual SD,CondA vs CondB,2,0.246000,0.369000,Stage2,3,similar,1,1,1,0.00577289,0.0238390,999
0.8,row-grouped,paired,2,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.470000,0.470000,Stage2,3,similar,1,1,1,0.0140889,0.0334722,999
0.8,row-grouped,paired,2,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.156000,0.369000,Stage2,3,different,0,1,0,0.389495,0.147416,999
0.8,row-grouped,paired,2,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.848000,0.848000,Stage3,1,similar,0,1,0,0.0389619,0.0472074,999
0.8,row-grouped,paired,2,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.720000,0.720000,,,,1,1,1,4,1.2,999
0.8,row-grouped,paired,3,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.316000,0.316000,Stage1,3,similar,1,1,1,0.00449299,0.0141418,999
0.8,row-grouped,paired,3,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.154000,0.231000,Stage1,3,similar,1,1,1,0.00352988,0.0215511,999
0.8,row-grouped,paired,3,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00800000,0.0240000,Stage1,3,different,0,0,0,0.0458333,0.0277778,999
0.8,row-grouped,paired,3,CCC,P4,Residual SD,CondA vs CondB,2,0.794000,0.794000,Stage2,3,similar,0,1,0,0.0185816,0.0250518,999
0.8,row-grouped,paired,3,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.320000,0.513000,Stage2,3,different,1,1,1,0.0796682,0.0373697,999
0.8,row-grouped,paired,3,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.342000,0.513000,Stage2,3,similar,1,1,1,0.0602351,0.198916,999
0.8,row-grouped,paired,3,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.726000,0.726000,Stage3,1,different,0,1,0,0.0488439,0.0374774,999
0.8,row-grouped,paired,3,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.962000,0.962000,,,,1,1,1,2,1.2,999
0.8,row-grouped,paired,4,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.472000,0.708000,Stage1,3,different,0,0,0,0.0519853,0.0312684,999
0.8,row-grouped,paired,4,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.866000,0.866000,Stage1,3,different,0,0,0,0.0199866,0.0171941,999
0.8,row-grouped,paired,4,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.128000,0.384000,Stage1,3,different,0,0,0,0.0388889,0.0291667,999
0.8,row-grouped,paired,4,CCC,P4,Residual SD,CondA vs CondB,2,0.706000,0.706000,Stage2,3,different,0,1,0,0.0307568,0.0223593,999
0.8,row-grouped,paired,4,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.660000,0.706000,Stage2,3,similar,0,1,0,0.0222828,0.0380534,999
0.8,row-grouped,paired,4,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.398000,0.706000,Stage2,3,similar,1,1,1,0.0550791,0.151741,999
0.8,row-grouped,paired,4,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.768000,0.768000,Stage3,1,different,0,1,0,0.0532886,0.0397492,999
0.8,row-grouped,paired,4,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.813000,0.813000,,,,1,1,1,4,1.2,999
0.8,row-grouped,paired,5,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.296000,0.296000,Stage1,3,similar,1,1,1,0.00309920,0.0117964,999
0.8,row-grouped,paired,5,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.0320000,0.0480000,Stage1,3,similar,1,1,1,0.00110726,0.0306812,999
0.8,row-grouped,paired,5,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0320000,0.0480000,Stage1,3,different,0,0,0,0.0500000,0.0305556,999
0.8,row-grouped,paired,5,CCC,P4,Residual SD,CondA vs CondB,2,0.896000,0.964000,Stage2,3,similar,0,1,0,0.0185474,0.0205595,999
0.8,row-grouped,paired,5,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.00800000,0.0240000,Stage2,3,similar,1,1,1,0.000166036,0.0352952,999
0.8,row-grouped,paired,5,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.964000,0.964000,Stage2,3,different,0,1,0,0.222134,0.213696,999
0.8,row-grouped,paired,5,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.872000,0.872000,Stage3,1,similar,0,1,0,0.0357200,0.0422037,999
0.8,row-grouped,paired,5,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.954000,0.954000,,,,1,1,1,4,1.2,999
0.8,row-grouped,paired,6,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.370000,0.555000,Stage1,3,similar,1,1,1,0.00747363,0.0227366,999
0.8,row-grouped,paired,6,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.622000,0.622000,Stage1,3,different,0,0,0,0.0387803,0.0267276,999
0.8,row-grouped,paired,6,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00200000,0.00600000,Stage1,3,different,0,0,0,0.0625000,0.0291667,999
0.8,row-grouped,paired,6,CCC,P4,Residual SD,CondA vs CondB,2,0.828000,0.828000,Stage2,3,different,0,1,0,0.0242432,0.0207238,999
